ip.src	udp.srcport	ip.dst	udp.dstport	dns.qry.name	dns.resp.name
10.0.0.102	53	10.0.0.103	56612	dnscat.63c00170191f8d8f9a636b2520956983fb	dnscat.63c00170191f8d8f9a636b2520956983fb
10.0.0.103	56612	10.0.0.102	53	dnscat.5187012b76fb9de07d883425c7b106b459	
10.0.0.102	53	10.0.0.103	56612	dnscat.5187012b76fb9de07d883425c7b106b459	dnscat.5187012b76fb9de07d883425c7b106b459
10.0.0.103	56612	10.0.0.102	53	dnscat.7603017019f4f71d78e3a82521c7e3027c	
10.0.0.102	53	10.0.0.103	56612	dnscat.7603017019f4f71d78e3a82521c7e3027c	dnscat.7603017019f4f71d78e3a82521c7e3027c
10.0.0.103	56612	10.0.0.102	53	dnscat.372d012b76a985f04b3b7925c82eec1d63	
10.0.0.102	53	10.0.0.103	56612	dnscat.372d012b76a985f04b3b7925c82eec1d63	dnscat.372d012b76a985f04b3b7925c82eec1d63
10.0.0.103	56612	10.0.0.102	53	dnscat.4bb70170190b692838564e252243865409	
10.0.0.102	53	10.0.0.103	56612	dnscat.4bb70170190b692838564e252243865409	dnscat.4bb70170190b692838564e252243865409
10.0.0.103	56612	10.0.0.102	53	dnscat.5d2b012b76e0251f60bf4725c9296a79ad	
10.0.0.102	53	10.0.0.103	56612	dnscat.5d2b012b76e0251f60bf4725c9296a79ad	dnscat.5d2b012b76e0251f60bf4725c9296a79ad
10.0.0.103	56612	10.0.0.102	53	dnscat.481f0170190200d26ed63d252397f897d8	
10.0.0.102	53	10.0.0.103	56612	dnscat.481f0170190200d26ed63d252397f897d8	dnscat.481f0170190200d26ed63d252397f897d8
10.0.0.103	56612	10.0.0.102	53	dnscat.6b00012b76024d951be97225ca1a5b5bc9	
10.0.0.102	53	10.0.0.103	56612	dnscat.6b00012b76024d951be97225ca1a5b5bc9	dnscat.6b00012b76024d951be97225ca1a5b5bc9
10.0.0.103	56612	10.0.0.102	53	dnscat.07d60170192230afd9c58125242a3d64ea	
10.0.0.102	53	10.0.0.103	56612	dnscat.07d60170192230afd9c58125242a3d64ea	dnscat.07d60170192230afd9c58125242a3d64ea
10.0.0.103	56612	10.0.0.102	53	dnscat.5801012b7640a3386206a525cbcd807d29	
10.0.0.102	53	10.0.0.103	56612	dnscat.5801012b7640a3386206a525cbcd807d29	dnscat.5801012b7640a3386206a525cbcd807d29
10.0.0.103	56612	10.0.0.102	53	dnscat.42c00170191245ac99d55e25259f91c777	
10.0.0.102	53	10.0.0.103	56612	dnscat.42c00170191245ac99d55e25259f91c777	dnscat.42c00170191245ac99d55e25259f91c777
10.0.0.103	56612	10.0.0.102	53	dnscat.3f4b012b76510ca16bf74125cc9e537b15	
10.0.0.102	53	10.0.0.103	56612	dnscat.3f4b012b76510ca16bf74125cc9e537b15	dnscat.3f4b012b76510ca16bf74125cc9e537b15
10.0.0.103	56612	10.0.0.102	53	dnscat.2c43017019972f12523e4825264e3fef45	
10.0.0.102	53	10.0.0.103	56612	dnscat.2c43017019972f12523e4825264e3fef45	dnscat.2c43017019972f12523e4825264e3fef45
10.0.0.103	56612	10.0.0.102	53	dnscat.0ed5012b76f87f9d4d6e2225cd7026f550	
10.0.0.102	53	10.0.0.103	56612	dnscat.0ed5012b76f87f9d4d6e2225cd7026f550	dnscat.0ed5012b76f87f9d4d6e2225cd7026f550
10.0.0.103	56612	10.0.0.102	53	dnscat.128c0170192dc8cf0d34d32527bd5c358c	
10.0.0.102	53	10.0.0.103	56612	dnscat.128c0170192dc8cf0d34d32527bd5c358c	dnscat.128c0170192dc8cf0d34d32527bd5c358c
10.0.0.103	56612	10.0.0.102	53	dnscat.5ae4012b768aa5b2ba920b25ce685ea135	
10.0.0.102	53	10.0.0.103	56612	dnscat.5ae4012b768aa5b2ba920b25ce685ea135	dnscat.5ae4012b768aa5b2ba920b25ce685ea135
10.0.0.103	56612	10.0.0.102	53	dnscat.2413017019aab9a7f0c81225283ec721e6	
10.0.0.102	53	10.0.0.103	56612	dnscat.2413017019aab9a7f0c81225283ec721e6	dnscat.2413017019aab9a7f0c81225283ec721e6
10.0.0.103	56612	10.0.0.102	53	dnscat.1652012b76c85a1600324b25cf355cdb29	
10.0.0.102	53	10.0.0.103	56612	dnscat.1652012b76c85a1600324b25cf355cdb29	dnscat.1652012b76c85a1600324b25cf355cdb29
10.0.0.103	56612	10.0.0.102	53	dnscat.2e9d017019c0b44318bf252529a685eda1	
10.0.0.102	53	10.0.0.103	56612	dnscat.2e9d017019c0b44318bf252529a685eda1	dnscat.2e9d017019c0b44318bf252529a685eda1
10.0.0.103	56612	10.0.0.102	53	dnscat.055e012b76ece0df94b10525d0a964a8e0	
10.0.0.102	53	10.0.0.103	56612	dnscat.055e012b76ece0df94b10525d0a964a8e0	dnscat.055e012b76ece0df94b10525d0a964a8e0
10.0.0.103	56612	10.0.0.102	53	dnscat.6d64017019e9e064729679252a2be8ced2	
10.0.0.102	53	10.0.0.103	56612	dnscat.6d64017019e9e064729679252a2be8ced2	dnscat.6d64017019e9e064729679252a2be8ced2
10.0.0.103	56612	10.0.0.102	53	dnscat.440b012b7607290fec4a3a25d15e079552	
10.0.0.102	53	10.0.0.103	56612	dnscat.440b012b7607290fec4a3a25d15e079552	dnscat.440b012b7607290fec4a3a25d15e079552
10.0.0.103	56612	10.0.0.102	53	dnscat.243c0170191646dd3d3082252b17b53a85	
10.0.0.102	53	10.0.0.103	56612	dnscat.243c0170191646dd3d3082252b17b53a85	dnscat.243c0170191646dd3d3082252b17b53a85
10.0.0.103	56612	10.0.0.102	53	dnscat.7a33012b768ab5af8c2c0025d235adecf0	
10.0.0.102	53	10.0.0.103	56612	dnscat.7a33012b768ab5af8c2c0025d235adecf0	dnscat.7a33012b768ab5af8c2c0025d235adecf0
10.0.0.103	56612	10.0.0.102	53	dnscat.63bc017019fcb2ea3d4acf252caad8a839	
10.0.0.102	53	10.0.0.103	56612	dnscat.63bc017019fcb2ea3d4acf252caad8a839	dnscat.63bc017019fcb2ea3d4acf252caad8a839
10.0.0.103	56612	10.0.0.102	53	dnscat.26d0012b769853743a6b0925d3de9b3732	
10.0.0.102	53	10.0.0.103	56612	dnscat.26d0012b769853743a6b0925d3de9b3732	dnscat.26d0012b769853743a6b0925d3de9b3732
10.0.0.103	56612	10.0.0.102	53	dnscat.76e0017019e6a741379e3e252df887e275	
10.0.0.102	53	10.0.0.103	56612	dnscat.76e0017019e6a741379e3e252df887e275	dnscat.76e0017019e6a741379e3e252df887e275
10.0.0.103	56612	10.0.0.102	53	dnscat.1935012b7631b6ad8b186025d4baed6c24	
10.0.0.102	53	10.0.0.103	56612	dnscat.1935012b7631b6ad8b186025d4baed6c24	dnscat.1935012b7631b6ad8b186025d4baed6c24
10.0.0.103	56612	10.0.0.102	53	dnscat.34a10170196308f46529f3252ef7e73393	
10.0.0.102	53	10.0.0.103	56612	dnscat.34a10170196308f46529f3252ef7e73393	dnscat.34a10170196308f46529f3252ef7e73393
10.0.0.103	56612	10.0.0.102	53	dnscat.0a2f012b7605533022f15725d503e1f91d	
10.0.0.102	53	10.0.0.103	56612	dnscat.0a2f012b7605533022f15725d503e1f91d	dnscat.0a2f012b7605533022f15725d503e1f91d
10.0.0.103	56612	10.0.0.102	53	dnscat.50690170192ea2b58e75d4252f4e3a238e	
10.0.0.102	53	10.0.0.103	56612	dnscat.50690170192ea2b58e75d4252f4e3a238e	dnscat.50690170192ea2b58e75d4252f4e3a238e
10.0.0.103	56612	10.0.0.102	53	dnscat.2036012b769ea821ac1b6625d67f480431	
10.0.0.102	53	10.0.0.103	56612	dnscat.2036012b769ea821ac1b6625d67f480431	dnscat.2036012b769ea821ac1b6625d67f480431
10.0.0.103	56612	10.0.0.102	53	dnscat.5a79017019c4776879fa77253037e97f02	
10.0.0.102	53	10.0.0.103	56612	dnscat.5a79017019c4776879fa77253037e97f02	dnscat.5a79017019c4776879fa77253037e97f02
10.0.0.103	56612	10.0.0.102	53	dnscat.5147012b76645d4b55910925d7401460c6	
10.0.0.102	53	10.0.0.103	56612	dnscat.5147012b76645d4b55910925d7401460c6	dnscat.5147012b76645d4b55910925d7401460c6
10.0.0.103	56612	10.0.0.102	53	dnscat.7d980170193a0f4f43a36c253111b7c5cd	
10.0.0.102	53	10.0.0.103	56612	dnscat.7d980170193a0f4f43a36c253111b7c5cd	dnscat.7d980170193a0f4f43a36c253111b7c5cd
10.0.0.103	56612	10.0.0.102	53	dnscat.59f6012b76ee8bdb0cc84f25d8b63da2a0	
10.0.0.102	53	10.0.0.103	56612	dnscat.59f6012b76ee8bdb0cc84f25d8b63da2a0	dnscat.59f6012b76ee8bdb0cc84f25d8b63da2a0
10.0.0.103	56612	10.0.0.102	53	dnscat.39a301701902dfba84448425324a08557a	
10.0.0.102	53	10.0.0.103	56612	dnscat.39a301701902dfba84448425324a08557a	dnscat.39a301701902dfba84448425324a08557a
10.0.0.103	56612	10.0.0.102	53	dnscat.34d4012b76719a700ce25325d9553cb7da	
10.0.0.102	53	10.0.0.103	56612	dnscat.34d4012b76719a700ce25325d9553cb7da	dnscat.34d4012b76719a700ce25325d9553cb7da
10.0.0.103	56612	10.0.0.102	53	dnscat.72d201701940106f5decee2533dca3c0cc	
10.0.0.102	53	10.0.0.103	56612	dnscat.72d201701940106f5decee2533dca3c0cc	dnscat.72d201701940106f5decee2533dca3c0cc
10.0.0.103	56612	10.0.0.102	53	dnscat.6e4c012b7676a892d7169425da87b14390	
10.0.0.102	53	10.0.0.103	56612	dnscat.6e4c012b7676a892d7169425da87b14390	dnscat.6e4c012b7676a892d7169425da87b14390
10.0.0.103	56612	10.0.0.102	53	dnscat.3bd50170194638e6dfc7002534de0346d6	
10.0.0.102	53	10.0.0.103	56612	dnscat.3bd50170194638e6dfc7002534de0346d6	dnscat.3bd50170194638e6dfc7002534de0346d6
10.0.0.103	56612	10.0.0.102	53	dnscat.3077012b76bbe5ec47bcfc25dbe5b9d67f	
10.0.0.102	53	10.0.0.103	56612	dnscat.3077012b76bbe5ec47bcfc25dbe5b9d67f	dnscat.3077012b76bbe5ec47bcfc25dbe5b9d67f
10.0.0.103	56612	10.0.0.102	53	dnscat.55150170190b4eaf009c422535b53743a6	
10.0.0.102	53	10.0.0.103	56612	dnscat.55150170190b4eaf009c422535b53743a6	dnscat.55150170190b4eaf009c422535b53743a6
10.0.0.103	56612	10.0.0.102	53	dnscat.3f98012b76981f1db21d5125dcf5db0242	
10.0.0.102	53	10.0.0.103	56612	dnscat.3f98012b76981f1db21d5125dcf5db0242	dnscat.3f98012b76981f1db21d5125dcf5db0242
10.0.0.103	56612	10.0.0.102	53	dnscat.05b801701974050d6b14bc2536093dc9ca	
10.0.0.102	53	10.0.0.103	56612	dnscat.05b801701974050d6b14bc2536093dc9ca	dnscat.05b801701974050d6b14bc2536093dc9ca
10.0.0.103	56612	10.0.0.102	53	dnscat.2b45012b76a5b72856054925dd610cea7c	
10.0.0.102	53	10.0.0.103	56612	dnscat.2b45012b76a5b72856054925dd610cea7c	dnscat.2b45012b76a5b72856054925dd610cea7c
10.0.0.103	56612	10.0.0.102	53	dnscat.433a017019350c02c691282537e16bec8f	
10.0.0.102	53	10.0.0.103	56612	dnscat.433a017019350c02c691282537e16bec8f	dnscat.433a017019350c02c691282537e16bec8f
10.0.0.103	56612	10.0.0.102	53	dnscat.0168012b76957f08f0a47525ded8540238	
10.0.0.102	53	10.0.0.103	56612	dnscat.0168012b76957f08f0a47525ded8540238	dnscat.0168012b76957f08f0a47525ded8540238
10.0.0.103	56612	10.0.0.102	53	dnscat.22c101701990cfca8d25fa2538bb4d7abf	
10.0.0.102	53	10.0.0.103	56612	dnscat.22c101701990cfca8d25fa2538bb4d7abf	dnscat.22c101701990cfca8d25fa2538bb4d7abf
10.0.0.103	56612	10.0.0.102	53	dnscat.2793012b762a9de2704de625df56d40425	
10.0.0.102	53	10.0.0.103	56612	dnscat.2793012b762a9de2704de625df56d40425	dnscat.2793012b762a9de2704de625df56d40425
10.0.0.103	56612	10.0.0.102	53	dnscat.5b6d017019ac8c7f958fa525390d6e0d90	
10.0.0.102	53	10.0.0.103	56612	dnscat.5b6d017019ac8c7f958fa525390d6e0d90	dnscat.5b6d017019ac8c7f958fa525390d6e0d90
10.0.0.103	56612	10.0.0.102	53	dnscat.7468012b76e8b033c6bcd725e08d1b9626	
10.0.0.102	53	10.0.0.103	56612	dnscat.7468012b76e8b033c6bcd725e08d1b9626	dnscat.7468012b76e8b033c6bcd725e08d1b9626
10.0.0.103	56612	10.0.0.102	53	dnscat.4351017019c965ad5cda05253aea141839	
10.0.0.102	53	10.0.0.103	56612	dnscat.4351017019c965ad5cda05253aea141839	dnscat.4351017019c965ad5cda05253aea141839
10.0.0.103	56612	10.0.0.102	53	dnscat.0600012b761d70a9c40b8d25e142788c9f	
10.0.0.102	53	10.0.0.103	56612	dnscat.0600012b761d70a9c40b8d25e142788c9f	dnscat.0600012b761d70a9c40b8d25e142788c9f
10.0.0.103	56612	10.0.0.102	53	dnscat.38e80170195e3eb31f9ebe253b2b63b436	
10.0.0.102	53	10.0.0.103	56612	dnscat.38e80170195e3eb31f9ebe253b2b63b436	dnscat.38e80170195e3eb31f9ebe253b2b63b436
10.0.0.103	56612	10.0.0.102	53	dnscat.738f012b76082d8721a43625e2a3adb176	
10.0.0.102	53	10.0.0.103	56612	dnscat.738f012b76082d8721a43625e2a3adb176	dnscat.738f012b76082d8721a43625e2a3adb176
10.0.0.103	56612	10.0.0.102	53	dnscat.6910017019f337f6522eb6253c57d28d87	
10.0.0.102	53	10.0.0.103	56612	dnscat.6910017019f337f6522eb6253c57d28d87	dnscat.6910017019f337f6522eb6253c57d28d87
10.0.0.103	56612	10.0.0.102	53	dnscat.27c2012b76f729bef9be8625e37284f80b	
10.0.0.102	53	10.0.0.103	56612	dnscat.27c2012b76f729bef9be8625e37284f80b	dnscat.27c2012b76f729bef9be8625e37284f80b
10.0.0.103	56612	10.0.0.102	53	dnscat.65f70170192869d0b6a87a253d8c80a514	
10.0.0.102	53	10.0.0.103	56612	dnscat.65f70170192869d0b6a87a253d8c80a514	dnscat.65f70170192869d0b6a87a253d8c80a514
10.0.0.103	56612	10.0.0.102	53	dnscat.3e86012b76487e0b07516625e4f1a1df48	
10.0.0.102	53	10.0.0.103	56612	dnscat.3e86012b76487e0b07516625e4f1a1df48	dnscat.3e86012b76487e0b07516625e4f1a1df48
10.0.0.103	56612	10.0.0.102	53	dnscat.1d8601701950b980fd3d12253e1718ca09	
10.0.0.102	53	10.0.0.103	56612	dnscat.1d8601701950b980fd3d12253e1718ca09	dnscat.1d8601701950b980fd3d12253e1718ca09
10.0.0.103	56612	10.0.0.102	53	dnscat.7c34012b764e2e0423865225e5cc412dc2	
10.0.0.102	53	10.0.0.103	56612	dnscat.7c34012b764e2e0423865225e5cc412dc2	dnscat.7c34012b764e2e0423865225e5cc412dc2
10.0.0.103	56612	10.0.0.102	53	dnscat.7e270170191170af79fca1253f5d585689	
10.0.0.102	53	10.0.0.103	56612	dnscat.7e270170191170af79fca1253f5d585689	dnscat.7e270170191170af79fca1253f5d585689
10.0.0.103	56612	10.0.0.102	53	dnscat.2d5b012b769e798f7af40325e6b17622c7	
10.0.0.102	53	10.0.0.103	56612	dnscat.2d5b012b769e798f7af40325e6b17622c7	dnscat.2d5b012b769e798f7af40325e6b17622c7
10.0.0.103	56612	10.0.0.102	53	dnscat.0efa0170190971d5ecd7fd2540753e8690	
10.0.0.102	53	10.0.0.103	56612	dnscat.0efa0170190971d5ecd7fd2540753e8690	dnscat.0efa0170190971d5ecd7fd2540753e8690
10.0.0.103	56612	10.0.0.102	53	dnscat.45a0012b76a06433e6d84725e7930d9f4f	
10.0.0.102	53	10.0.0.103	56612	dnscat.45a0012b76a06433e6d84725e7930d9f4f	dnscat.45a0012b76a06433e6d84725e7930d9f4f
10.0.0.103	56612	10.0.0.102	53	dnscat.7cd00170193f6b1b56a9cb254174e6369e	
10.0.0.102	53	10.0.0.103	56612	dnscat.7cd00170193f6b1b56a9cb254174e6369e	dnscat.7cd00170193f6b1b56a9cb254174e6369e
10.0.0.103	56612	10.0.0.102	53	dnscat.3967012b76cf241e92397d25e8cc28392d	
10.0.0.102	53	10.0.0.103	56612	dnscat.3967012b76cf241e92397d25e8cc28392d	dnscat.3967012b76cf241e92397d25e8cc28392d
10.0.0.103	56612	10.0.0.102	53	dnscat.2f8f0170199d79e803dfdd2542debc588d	
10.0.0.102	53	10.0.0.103	56612	dnscat.2f8f0170199d79e803dfdd2542debc588d	dnscat.2f8f0170199d79e803dfdd2542debc588d
10.0.0.103	56612	10.0.0.102	53	dnscat.2149012b76a8331e78ec2925e90d0226b0	
10.0.0.102	53	10.0.0.103	56612	dnscat.2149012b76a8331e78ec2925e90d0226b0	dnscat.2149012b76a8331e78ec2925e90d0226b0
10.0.0.103	56612	10.0.0.102	53	dnscat.73c601701937731e4351c52543a70020a2	
10.0.0.102	53	10.0.0.103	56612	dnscat.73c601701937731e4351c52543a70020a2	dnscat.73c601701937731e4351c52543a70020a2
10.0.0.103	56612	10.0.0.102	53	dnscat.077d012b761bef2e81104225ea3f8a5175	
10.0.0.102	53	10.0.0.103	56612	dnscat.077d012b761bef2e81104225ea3f8a5175	dnscat.077d012b761bef2e81104225ea3f8a5175
10.0.0.103	56612	10.0.0.102	53	dnscat.329b017019da6d28cb29d82544063431f0	
10.0.0.102	53	10.0.0.103	56612	dnscat.329b017019da6d28cb29d82544063431f0	dnscat.329b017019da6d28cb29d82544063431f0
10.0.0.103	56612	10.0.0.102	53	dnscat.1ebc012b76f51b380ece8225eb7758727a	
10.0.0.102	53	10.0.0.103	56612	dnscat.1ebc012b76f51b380ece8225eb7758727a	dnscat.1ebc012b76f51b380ece8225eb7758727a
10.0.0.103	56612	10.0.0.102	53	dnscat.265b017019b3cf48fc01812545c9e8a948	
10.0.0.102	53	10.0.0.103	56612	dnscat.265b017019b3cf48fc01812545c9e8a948	dnscat.265b017019b3cf48fc01812545c9e8a948
10.0.0.103	56612	10.0.0.102	53	dnscat.5f53012b765c17c086c81c25ec45d20dff	
10.0.0.102	53	10.0.0.103	56612	dnscat.5f53012b765c17c086c81c25ec45d20dff	dnscat.5f53012b765c17c086c81c25ec45d20dff
10.0.0.103	56612	10.0.0.102	53	dnscat.044a017019cb1ac5373ac82546c2c80dde	
10.0.0.102	53	10.0.0.103	56612	dnscat.044a017019cb1ac5373ac82546c2c80dde	dnscat.044a017019cb1ac5373ac82546c2c80dde
10.0.0.103	56612	10.0.0.102	53	dnscat.7257012b76e5a2f176a73625ed9c0a2619	
10.0.0.102	53	10.0.0.103	56612	dnscat.7257012b76e5a2f176a73625ed9c0a2619	dnscat.7257012b76e5a2f176a73625ed9c0a2619
10.0.0.103	56612	10.0.0.102	53	dnscat.449701701948da725bd35d2547994ec65e	
10.0.0.102	53	10.0.0.103	56612	dnscat.449701701948da725bd35d2547994ec65e	dnscat.449701701948da725bd35d2547994ec65e
10.0.0.103	56612	10.0.0.102	53	dnscat.3c34012b7675c68e19feac25ee07c0bad0	
10.0.0.102	53	10.0.0.103	56612	dnscat.3c34012b7675c68e19feac25ee07c0bad0	dnscat.3c34012b7675c68e19feac25ee07c0bad0
10.0.0.103	56612	10.0.0.102	53	dnscat.17740170195f1ab858533d254831858491	
10.0.0.102	53	10.0.0.103	56612	dnscat.17740170195f1ab858533d254831858491	dnscat.17740170195f1ab858533d254831858491
10.0.0.103	56612	10.0.0.102	53	dnscat.0f19012b76d46108558fab25efd259f75b	
10.0.0.102	53	10.0.0.103	56612	dnscat.0f19012b76d46108558fab25efd259f75b	dnscat.0f19012b76d46108558fab25efd259f75b
10.0.0.103	56612	10.0.0.102	53	dnscat.42ba017019b1495a4abde82549c12d25fc	
10.0.0.102	53	10.0.0.103	56612	dnscat.42ba017019b1495a4abde82549c12d25fc	dnscat.42ba017019b1495a4abde82549c12d25fc
10.0.0.103	56612	10.0.0.102	53	dnscat.62e7012b768eec112c886925f07eaace0a	
10.0.0.102	53	10.0.0.103	56612	dnscat.62e7012b768eec112c886925f07eaace0a	dnscat.62e7012b768eec112c886925f07eaace0a
10.0.0.103	56612	10.0.0.102	53	dnscat.25ba0170192c0d433f6f05254a0284f3d4	
10.0.0.102	53	10.0.0.103	56612	dnscat.25ba0170192c0d433f6f05254a0284f3d4	dnscat.25ba0170192c0d433f6f05254a0284f3d4
10.0.0.103	56612	10.0.0.102	53	dnscat.33ab012b76b290c00570f525f1fbea783a	
10.0.0.102	53	10.0.0.103	56612	dnscat.33ab012b76b290c00570f525f1fbea783a	dnscat.33ab012b76b290c00570f525f1fbea783a
10.0.0.103	56612	10.0.0.102	53	dnscat.08f2017019dd8b5b49f777254ba91e82bf	
10.0.0.102	53	10.0.0.103	56612	dnscat.08f2017019dd8b5b49f777254ba91e82bf	dnscat.08f2017019dd8b5b49f777254ba91e82bf
10.0.0.103	56612	10.0.0.102	53	dnscat.28d9012b76d9003f47be4025f28132de70	
10.0.0.102	53	10.0.0.103	56612	dnscat.28d9012b76d9003f47be4025f28132de70	dnscat.28d9012b76d9003f47be4025f28132de70
10.0.0.103	56612	10.0.0.102	53	dnscat.3de60170196464002ae16d254c52b9ffac	
10.0.0.102	53	10.0.0.103	56612	dnscat.3de60170196464002ae16d254c52b9ffac	dnscat.3de60170196464002ae16d254c52b9ffac
10.0.0.103	56612	10.0.0.102	53	dnscat.36af012b760e9779520cc725f3ac0b7f4d	
10.0.0.102	53	10.0.0.103	56612	dnscat.36af012b760e9779520cc725f3ac0b7f4d	dnscat.36af012b760e9779520cc725f3ac0b7f4d
10.0.0.103	56612	10.0.0.102	53	dnscat.775901701960e87ed3228f254d4f260a00	
10.0.0.102	53	10.0.0.103	56612	dnscat.775901701960e87ed3228f254d4f260a00	dnscat.775901701960e87ed3228f254d4f260a00
10.0.0.103	56612	10.0.0.102	53	dnscat.5892012b760b4cca27ee0925f4e4af1f6e	
10.0.0.102	53	10.0.0.103	56612	dnscat.5892012b760b4cca27ee0925f4e4af1f6e	dnscat.5892012b760b4cca27ee0925f4e4af1f6e
10.0.0.103	56612	10.0.0.102	53	dnscat.3c840170192441dce432f1254ee0733512	
10.0.0.102	53	10.0.0.103	56612	dnscat.3c840170192441dce432f1254ee0733512	dnscat.3c840170192441dce432f1254ee0733512
10.0.0.103	56612	10.0.0.102	53	dnscat.1e48012b763fdc061a6b0125f56b7fdea2	
10.0.0.102	53	10.0.0.103	56612	dnscat.1e48012b763fdc061a6b0125f56b7fdea2	dnscat.1e48012b763fdc061a6b0125f56b7fdea2
10.0.0.103	56612	10.0.0.102	53	dnscat.7a310170191b9704c2860e254f111b7633	
10.0.0.102	53	10.0.0.103	56612	dnscat.7a310170191b9704c2860e254f111b7633	dnscat.7a310170191b9704c2860e254f111b7633
10.0.0.103	56612	10.0.0.102	53	dnscat.5f56012b76b7f343a8acdd25f6a4c147b5	
10.0.0.102	53	10.0.0.103	56612	dnscat.5f56012b76b7f343a8acdd25f6a4c147b5	dnscat.5f56012b76b7f343a8acdd25f6a4c147b5
10.0.0.103	56612	10.0.0.102	53	dnscat.0abc01701902900d9d501725505598852d	
10.0.0.102	53	10.0.0.103	56612	dnscat.0abc01701902900d9d501725505598852d	dnscat.0abc01701902900d9d501725505598852d
10.0.0.103	56612	10.0.0.102	53	dnscat.4ee9012b765feba5ac317525f71eadb0a1	
10.0.0.102	53	10.0.0.103	56612	dnscat.4ee9012b765feba5ac317525f71eadb0a1	dnscat.4ee9012b765feba5ac317525f71eadb0a1
10.0.0.103	56612	10.0.0.102	53	dnscat.2a62017019250dc76432272551ad63fb7f	
10.0.0.102	53	10.0.0.103	56612	dnscat.2a62017019250dc76432272551ad63fb7f	dnscat.2a62017019250dc76432272551ad63fb7f
10.0.0.103	56612	10.0.0.102	53	dnscat.3019012b7677f8f876c9e225f8d7a1b1df	
10.0.0.102	53	10.0.0.103	56612	dnscat.3019012b7677f8f876c9e225f8d7a1b1df	dnscat.3019012b7677f8f876c9e225f8d7a1b1df
10.0.0.103	56612	10.0.0.102	53	dnscat.3f720170194fc31a72ce4f2552993804bf	
10.0.0.102	53	10.0.0.103	56612	dnscat.3f720170194fc31a72ce4f2552993804bf	dnscat.3f720170194fc31a72ce4f2552993804bf
10.0.0.103	56612	10.0.0.102	53	dnscat.5d62012b7679600499a8f325f9e4b2600c	
10.0.0.102	53	10.0.0.103	56612	dnscat.5d62012b7679600499a8f325f9e4b2600c	dnscat.5d62012b7679600499a8f325f9e4b2600c
10.0.0.103	56612	10.0.0.102	53	dnscat.3633017019208036ec22372553c30192b0	
10.0.0.102	53	10.0.0.103	56612	dnscat.3633017019208036ec22372553c30192b0	dnscat.3633017019208036ec22372553c30192b0
10.0.0.103	56612	10.0.0.102	53	dnscat.07a8012b76fdf64ef11be025fabcc9b5a1	
10.0.0.102	53	10.0.0.103	56612	dnscat.07a8012b76fdf64ef11be025fabcc9b5a1	dnscat.07a8012b76fdf64ef11be025fabcc9b5a1
10.0.0.103	56612	10.0.0.102	53	dnscat.7ea001701956350d72810d2554a0384e90	
10.0.0.102	53	10.0.0.103	56612	dnscat.7ea001701956350d72810d2554a0384e90	dnscat.7ea001701956350d72810d2554a0384e90
10.0.0.103	56612	10.0.0.102	53	dnscat.5027012b76e5a4490409bb25fb613d11e6	
10.0.0.102	53	10.0.0.103	56612	dnscat.5027012b76e5a4490409bb25fb613d11e6	dnscat.5027012b76e5a4490409bb25fb613d11e6
10.0.0.103	56612	10.0.0.102	53	dnscat.0e480170196ef40c3ed1e825556d50a0af	
10.0.0.102	53	10.0.0.103	56612	dnscat.0e480170196ef40c3ed1e825556d50a0af	dnscat.0e480170196ef40c3ed1e825556d50a0af
10.0.0.103	56612	10.0.0.102	53	dnscat.7e15012b764afcfc76d30825fc5fda6504	
10.0.0.102	53	10.0.0.103	56612	dnscat.7e15012b764afcfc76d30825fc5fda6504	dnscat.7e15012b764afcfc76d30825fc5fda6504
10.0.0.103	56612	10.0.0.102	53	dnscat.32f201701947c99b8ae7022556c53a35fc	
10.0.0.102	53	10.0.0.103	56612	dnscat.32f201701947c99b8ae7022556c53a35fc	dnscat.32f201701947c99b8ae7022556c53a35fc
10.0.0.103	56612	10.0.0.102	53	dnscat.5be3012b76c644647faac125fd115edfc2	
10.0.0.102	53	10.0.0.103	56612	dnscat.5be3012b76c644647faac125fd115edfc2	dnscat.5be3012b76c644647faac125fd115edfc2
10.0.0.103	56612	10.0.0.102	53	dnscat.12dc017019be00f0ff03242557a1a3c32b	
10.0.0.102	53	10.0.0.103	56612	dnscat.12dc017019be00f0ff03242557a1a3c32b	dnscat.12dc017019be00f0ff03242557a1a3c32b
10.0.0.103	56612	10.0.0.102	53	dnscat.1162012b76dac05fa9fb0b25fee5d190a3	
10.0.0.102	53	10.0.0.103	56612	dnscat.1162012b76dac05fa9fb0b25fee5d190a3	dnscat.1162012b76dac05fa9fb0b25fee5d190a3
10.0.0.103	56612	10.0.0.102	53	dnscat.7da3017019810e23bee6782558165212c8	
10.0.0.102	53	10.0.0.103	56612	dnscat.7da3017019810e23bee6782558165212c8	dnscat.7da3017019810e23bee6782558165212c8
10.0.0.103	56612	10.0.0.102	53	dnscat.673c012b7668380c0dc0b725ffbf757f25	
10.0.0.102	53	10.0.0.103	56612	dnscat.673c012b7668380c0dc0b725ffbf757f25	dnscat.673c012b7668380c0dc0b725ffbf757f25
10.0.0.103	56612	10.0.0.102	53	dnscat.3d3e017019b6ac754f9e272559f2589f6d	
10.0.0.102	53	10.0.0.103	56612	dnscat.3d3e017019b6ac754f9e272559f2589f6d	dnscat.3d3e017019b6ac754f9e272559f2589f6d
10.0.0.103	56612	10.0.0.102	53	dnscat.1571012b7604eaa3d47b642600e7be91c2	
